Time,Voltage,Current_L,Current_R,Current_C,Power_R,Power_Total
      1.64040000,     23.99534509,      0.24012555,      0.23995345,      0.00017210,      5.75776586,      5.76301316,
      1.64060000,     23.99537957,      0.24012648,      0.23995380,      0.00017268,      5.75778240,      5.76303543,
      1.64080000,     23.99541416,      0.24012740,      0.23995414,      0.00017326,      5.75779901,      5.76305752,
      1.64100000,     23.99544887,      0.24012831,      0.23995449,      0.00017382,      5.75781566,      5.76307945,
      1.64120000,     23.99548369,      0.24012922,      0.23995484,      0.00017438,      5.75783237,      5.76310121,
      1.64140000,     23.99551862,      0.24013012,      0.23995519,      0.00017493,      5.75784914,      5.76312281,
      1.64160000,     23.99555366,      0.24013101,      0.23995554,      0.00017547,      5.75786595,      5.76314423,
      1.64180000,     23.99558881,      0.24013190,      0.23995589,      0.00017601,      5.75788282,      5.76316549,
      1.64200000,     23.99562406,      0.24013277,      0.23995624,      0.00017653,      5.75789974,      5.76318658,
      1.64220000,     23.99565942,      0.24013365,      0.23995659,      0.00017705,      5.75791671,      5.76320750,
      1.64240000,     23.99569488,      0.24013451,      0.23995695,      0.00017756,      5.75793373,      5.76322825,
      1.64260000,     23.99573044,      0.24013537,      0.23995730,      0.00017806,      5.75795079,      5.76324883,
      1.64280000,     23.99576610,      0.24013622,      0.23995766,      0.00017856,      5.75796791,      5.76326924,
      1.64300000,     23.99580186,      0.24013706,      0.23995802,      0.00017904,      5.75798507,      5.76328947,
      1.64320000,     23.99583772,      0.24013790,      0.23995838,      0.00017952,      5.75800228,      5.76330954,
      1.64340000,     23.99587367,      0.24013873,      0.23995874,      0.00017999,      5.75801953,      5.76332943,
      1.64360000,     23.99590971,      0.24013955,      0.23995910,      0.00018045,      5.75803683,      5.76334915,
      1.64380000,     23.99594585,      0.24014036,      0.23995946,      0.00018090,      5.75805417,      5.76336870,
      1.64400000,     23.99598207,      0.24014117,      0.23995982,      0.00018135,      5.75807156,      5.76338807,
      1.64420000,     23.99601838,      0.24014197,      0.23996018,      0.00018179,      5.75808898,      5.76340727,
      1.64440000,     23.99605478,      0.24014276,      0.23996055,      0.00018221,      5.75810645,      5.76342629,
      1.64460000,     23.99609127,      0.24014355,      0.23996091,      0.00018263,      5.75812396,      5.76344514,
      1.64480000,     23.99612783,      0.24014433,      0.23996128,      0.00018305,      5.75814151,      5.76346381,
      1.64500000,     23.99616448,      0.24014510,      0.23996164,      0.00018345,      5.75815910,      5.76348231,
      1.64520000,     23.99620121,      0.24014586,      0.23996201,      0.00018385,      5.75817673,      5.76350063,
      1.64540000,     23.99623802,      0.24014662,      0.23996238,      0.00018424,      5.75819439,      5.76351878,
      1.64560000,     23.99627491,      0.24014736,      0.23996275,      0.00018462,      5.75821209,      5.76353675,
      1.64580000,     23.99631186,      0.24014811,      0.23996312,      0.00018499,      5.75822983,      5.76355454,
      1.64600000,     23.99634890,      0.24014884,      0.23996349,      0.00018535,      5.75824760,      5.76357215,
      1.64620000,     23.99638600,      0.24014957,      0.23996386,      0.00018571,      5.75826541,      5.76358959,
      1.64640000,     23.99642318,      0.24015029,      0.23996423,      0.00018605,      5.75828325,      5.76360684,
      1.64660000,     23.99646042,      0.24015100,      0.23996460,      0.00018639,      5.75830113,      5.76362392,
      1.64680000,     23.99649773,      0.24015170,      0.23996498,      0.00018672,      5.75831904,      5.76364082,
      1.64700000,     23.99653511,      0.24015240,      0.23996535,      0.00018705,      5.75833697,      5.76365754,
      1.64720000,     23.99657255,      0.24015309,      0.23996573,      0.00018736,      5.75835494,      5.76367408,
      1.64740000,     23.99661005,      0.24015377,      0.23996610,      0.00018767,      5.75837294,      5.76369044,
      1.64760000,     23.99664762,      0.24015444,      0.23996648,      0.00018797,      5.75839097,      5.76370663,
      1.64780000,     23.99668524,      0.24015511,      0.23996685,      0.00018826,      5.75840903,      5.76372263,
      1.64800000,     23.99672292,      0.24015577,      0.23996723,      0.00018854,      5.75842711,      5.76373845,
      1.64820000,     23.99676066,      0.24015642,      0.23996761,      0.00018881,      5.75844522,      5.76375409,
      1.64840000,     23.99679844,      0.24015706,      0.23996798,      0.00018908,      5.75846336,      5.76376954,
      1.64860000,     23.99683629,      0.24015770,      0.23996836,      0.00018934,      5.75848152,      5.76378482,
      1.64880000,     23.99687418,      0.24015833,      0.23996874,      0.00018959,      5.75849970,      5.76379992,
      1.64900000,     23.99691212,      0.24015895,      0.23996912,      0.00018983,      5.75851791,      5.76381483,
      1.64920000,     23.99695011,      0.24015956,      0.23996950,      0.00019006,      5.75853615,      5.76382956,
      1.64940000,     23.99698815,      0.24016017,      0.23996988,      0.00019029,      5.75855440,      5.76384411,
      1.64960000,     23.99702623,      0.24016077,      0.23997026,      0.00019051,      5.75857268,      5.76385847,
      1.64980000,     23.99706435,      0.24016136,      0.23997064,      0.00019072,      5.75859098,      5.76387266,
      1.65000000,     23.99710252,      0.24016194,      0.23997103,      0.00019092,      5.75860929,      5.76388666,
      1.65020000,     23.99714072,      0.24016252,      0.23997141,      0.00019111,      5.75862763,      5.76390047,
      1.65040000,     23.99717897,      0.24016309,      0.23997179,      0.00019130,      5.75864598,      5.76391411,
      1.65060000,     23.99721725,      0.24016365,      0.23997217,      0.00019148,      5.75866436,      5.76392755,
      1.65080000,     23.99725556,      0.24016420,      0.23997256,      0.00019165,      5.75868274,      5.76394082,
      1.65100000,     23.99729391,      0.24016475,      0.23997294,      0.00019181,      5.75870115,      5.76395390,
      1.65120000,     23.99733229,      0.24016528,      0.23997332,      0.00019196,      5.75871957,      5.76396680,
      1.65140000,     23.99737069,      0.24016581,      0.23997371,      0.00019211,      5.75873800,      5.76397951,
      1.65160000,     23.99740913,      0.24016634,      0.23997409,      0.00019224,      5.75875645,      5.76399204,
      1.65180000,     23.99744759,      0.24016685,      0.23997448,      0.00019237,      5.75877491,      5.76400439,
      1.65200000,     23.99748608,      0.24016736,      0.23997486,      0.00019250,      5.75879338,      5.76401655,
      1.65220000,     23.99752460,      0.24016786,      0.23997525,      0.00019261,      5.75881187,      5.76402852,
      1.65240000,     23.99756313,      0.24016835,      0.23997563,      0.00019272,      5.75883036,      5.76404031,
      1.65260000,     23.99760168,      0.24016883,      0.23997602,      0.00019281,      5.75884887,      5.76405192,
      1.65280000,     23.99764026,      0.24016931,      0.23997640,      0.00019290,      5.75886738,      5.76406334,
      1.65300000,     23.99767885,      0.24016977,      0.23997679,      0.00019299,      5.75888590,      5.76407457,
      1.65320000,     23.99771745,      0.24017023,      0.23997717,      0.00019306,      5.75890443,      5.76408562,
      1.65340000,     23.99775607,      0.24017069,      0.23997756,      0.00019313,      5.75892296,      5.76409648,
      1.65360000,     23.99779470,      0.24017113,      0.23997795,      0.00019318,      5.75894151,      5.76410716,
      1.65380000,     23.99783335,      0.24017157,      0.23997833,      0.00019324,      5.75896005,      5.76411766,
      1.65400000,     23.99787200,      0.24017200,      0.23997872,      0.00019328,      5.75897860,      5.76412796,
      1.65420000,     23.99791066,      0.24017242,      0.23997911,      0.00019331,      5.75899716,      5.76413809,
      1.65440000,     23.99794932,      0.24017283,      0.23997949,      0.00019334,      5.75901572,      5.76414802,
      1.65460000,     23.99798799,      0.24017324,      0.23997988,      0.00019336,      5.75903428,      5.76415777,
      1.65480000,     23.99802667,      0.24017364,      0.23998027,      0.00019337,      5.75905284,      5.76416734,
      1.65500000,     23.99806534,      0.24017403,      0.23998065,      0.00019338,      5.75907140,      5.76417672,
      1.65520000,     23.99810402,      0.24017441,      0.23998104,      0.00019337,      5.75908996,      5.76418591,
      1.65540000,     23.99814269,      0.24017479,      0.23998143,      0.00019336,      5.75910853,      5.76419492,
      1.65560000,     23.99818136,      0.24017516,      0.23998181,      0.00019334,      5.75912709,      5.76420374,
      1.65580000,     23.99822002,      0.24017552,      0.23998220,      0.00019332,      5.75914564,      5.76421238,
      1.65600000,     23.99825868,      0.24017587,      0.23998259,      0.00019328,      5.75916420,      5.76422083,
      1.65620000,     23.99829733,      0.24017621,      0.23998297,      0.00019324,      5.75918275,      5.76422910,
      1.65640000,     23.99833598,      0.24017655,      0.23998336,      0.00019319,      5.75920130,      5.76423717,
      1.65660000,     23.99837461,      0.24017688,      0.23998375,      0.00019313,      5.75921984,      5.76424507,
      1.65680000,     23.99841323,      0.24017720,      0.23998413,      0.00019307,      5.75923837,      5.76425278,
      1.65700000,     23.99845183,      0.24017751,      0.23998452,      0.00019299,      5.75925690,      5.76426030,
      1.65720000,     23.99849042,      0.24017782,      0.23998490,      0.00019291,      5.75927542,      5.76426764,
      1.65740000,     23.99852899,      0.24017812,      0.23998529,      0.00019283,      5.75929394,      5.76427479,
      1.65760000,     23.99856755,      0.24017841,      0.23998568,      0.00019273,      5.75931244,      5.76428176,
      1.65780000,     23.99860608,      0.24017869,      0.23998606,      0.00019263,      5.75933094,      5.76428854,
      1.65800000,     23.99864460,      0.24017896,      0.23998645,      0.00019252,      5.75934942,      5.76429514,
      1.65820000,     23.99868309,      0.24017923,      0.23998683,      0.00019240,      5.75936790,      5.76430155,
      1.65840000,     23.99872155,      0.24017949,      0.23998722,      0.00019228,      5.75938636,      5.76430778,
      1.65860000,     23.99875999,      0.24017974,      0.23998760,      0.00019214,      5.75940481,      5.76431383,
      1.65880000,     23.99879841,      0.24017999,      0.23998798,      0.00019200,      5.75942325,      5.76431969,
      1.65900000,     23.99883679,      0.24018022,      0.23998837,      0.00019186,      5.75944167,      5.76432536,
      1.65920000,     23.99887515,      0.24018045,      0.23998875,      0.00019170,      5.75946008,      5.76433085,
      1.65940000,     23.99891347,      0.24018067,      0.23998913,      0.00019154,      5.75947848,      5.76433616,
      1.65960000,     23.99895176,      0.24018089,      0.23998952,      0.00019137,      5.75949686,      5.76434128,
      1.65980000,     23.99899001,      0.24018109,      0.23998990,      0.00019119,      5.75951522,      5.76434622,
      1.66000000,     23.99902823,      0.24018129,      0.23999028,      0.00019101,      5.75953356,      5.76435097,
